com.samsung.shealth.sleep,6307003,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total_sleep_time_weight,original_efficiency,mental_recovery,wake_score,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,deep_score,integrated_id,latency_weight,has_sleep_data,bedtime_detection_delay,sleep_efficiency_with_latency,wakeup_time_detection_delay,total_rem_duration,combined_id,nap_score,sleep_type,sleep_latency,data_version,latency_score,deep_weight,rem_weight,physical_recovery,original_wake_up_time,movement_awakening,is_integrated,original_bed_time,goal_bed_time,quality,extra_data,wake_weight,rem_score,goal_wake_up_time,sleep_cycle,total_light_duration,efficiency,sleep_score,sleep_duration,stage_analyzed_type,total_sleep_time_score,com.samsung.health.sleep.create_sh_ver,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.modify_sh_ver,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.client_data_id,com.samsung.health.sleep.client_data_ver,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,75,,0,0,11,0,11,88,88,0,11,0,,,,0,,,,,,,,,3,,,,9,,38,,,,,093ec7ad-4241-4a50-817e-ad45acf0e2a3.extra_data.json,,,,1,,87,52,88,,,,15:00.0,,,23:17.3,35:54.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,43:00.0,093ec7ad-4241-4a50-817e-ad45acf0e2a3
,,25,,46,93,0,40,40,523,83,3,34,0,,,,0,,,,,,,,,3,,,,92,,14,,,,,88fd8961-ec6f-4c35-93e8-c68bd5f3bb08.extra_data.json,,,,5,,92,74,523,,,,04:00.0,,,53:44.5,53:22.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,47:00.0,88fd8961-ec6f-4c35-93e8-c68bd5f3bb08
,,51,,28,28,3,14,17,93,79,1,17,0,,,,0,,,,,,,,,3,,,,54,,40,,,,,2e867029-d4fe-4742-b1e0-281236752063.extra_data.json,,,,1,,81,62,93,,,,09:00.0,,,59:03.0,58:58.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,42:00.0,2e867029-d4fe-4742-b1e0-281236752063
,,69,,64,72,1,11,89,520,120,1,79,0,,,,0,,,,,,,,,3,,,,87,,33,,,,,3d033b63-5285-4944-a768-ff3804794a9b.extra_data.json,,,,4,,82,81,520,,,,40:00.0,,,23:35.3,23:24.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,20:00.0,3d033b63-5285-4944-a768-ff3804794a9b
,,50,,24,24,1,15,16,76,61,1,15,0,,,,0,,,,,e61b3897-6a2f-40c8-b847-ff211bb3db80,,,,3,,,,55,,42,,,,,513fc0ef-08be-43f6-b3b3-dbb1851b66fa.extra_data.json,,,,1,,78,64,76,,,,27:00.0,,,02:09.7,00:51.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,43:00.0,513fc0ef-08be-43f6-b3b3-dbb1851b66fa
,,26,,64,64,3,54,61,452,182,1,53,0,,,,0,,,,,e61b3897-6a2f-40c8-b847-ff211bb3db80,,,,3,,,,73,,27,,,,,871c2f86-f31d-49ff-b009-8f1d12000429.extra_data.json,,,,4,,86,69,452,,,,10:00.0,,,02:09.7,01:47.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,42:00.0,871c2f86-f31d-49ff-b009-8f1d12000429
,,0,,61,113,2,96,105,452,137,1,95,0,,,,0,,,,,,,,,3,,,,88,,46,,,,,c04b470c-c1c9-4a87-b4fa-b9f0efeef651.extra_data.json,,,,3,,76,71,452,,,,24:00.0,,,00:31.3,00:23.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,56:00.0,c04b470c-c1c9-4a87-b4fa-b9f0efeef651
,,42,,56,59,2,23,50,461,128,3,32,0,,,,0,,,,,,,,,3,,,,76,,19,,,,,9171f291-8ffc-4ddc-b8d8-6a4f5e4b16a4.extra_data.json,,,,5,,89,66,461,,,,14:00.0,,,12:36.9,12:28.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,55:00.0,9171f291-8ffc-4ddc-b8d8-6a4f5e4b16a4
,,65,,18,38,1,5,28,227,74,1,22,0,,,,0,,,,,,,,,3,,,,49,,23,,,,,093f87b0-e5c6-4c24-88aa-a675af0d4368.extra_data.json,,,,2,,87,69,227,,,,43:00.0,,,33:57.9,33:52.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,30:00.0,093f87b0-e5c6-4c24-88aa-a675af0d4368
,,40,,30,74,108,35,147,447,208,1,142,0,,,,0,,,,,,,,,3,,,,67,,100,,,,,4f545b6f-19eb-41dc-8d7e-d2f3408a46c4.extra_data.json,,,,3,,67,64,447,,,,06:00.0,,,38:50.1,38:37.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,33:00.0,4f545b6f-19eb-41dc-8d7e-d2f3408a46c4
,,70,,0,0,0,0,10,113,0,0,6,0,,,,0,,,,,,,,,3,,,,11,,14,,,,,dd52e6fb-0bbb-4c86-8513-a3d29d267058.extra_data.json,,,,0,,91,42,113,,,,02:00.0,,,02:39.0,02:35.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,55:00.0,dd52e6fb-0bbb-4c86-8513-a3d29d267058
,,34,,17,38,5,31,63,411,108,2,50,0,,,,0,,,,,,,,,3,,,,57,,32,,,,,dd185ff1-d8d9-4c72-beb5-7e41f1169de8.extra_data.json,,,,3,,84,65,411,,,,47:00.0,,,57:07.9,57:00.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,38:00.0,dd185ff1-d8d9-4c72-beb5-7e41f1169de8
,,64,,39,39,15,6,36,315,158,1,26,0,,,,0,,,,,,,,,3,,,,54,,29,,,,,0d1b65ba-fb7b-431f-ab37-995fcf590526.extra_data.json,,,,2,,88,55,315,,,,45:00.0,,,04:54.8,04:34.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,00:00.0,0d1b65ba-fb7b-431f-ab37-995fcf590526
,,72,,45,46,1,8,78,410,126,1,69,0,,,,0,,,,,,,,,3,,,,67,,37,,,,,4345bfa1-fda3-4539-85b2-0e2c65592406.extra_data.json,,,,4,,80,74,410,,,,49:00.0,,,44:52.5,44:36.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,39:00.0,4345bfa1-fda3-4539-85b2-0e2c65592406
,,74,,25,77,7,1,71,441,102,1,55,3,,,,0,,,,,,,,,3,,,,71,,35,,,,,4291a25f-2862-42d5-b150-010524e2fa66.extra_data.json,,,,3,,83,82,444,,,,11:00.0,,,54:06.1,53:04.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,35:00.0,4291a25f-2862-42d5-b150-010524e2fa66
,,65,,18,18,0,5,7,204,106,1,4,0,,,,0,,,,,,,,,3,,,,36,,5,,,,,3279d9f9-6090-44ae-85f3-da6832542b51.extra_data.json,,,,2,,96,74,204,,,,00:00.0,,,29:22.6,29:17.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,24:00.0,3279d9f9-6090-44ae-85f3-da6832542b51
,,46,,60,60,0,19,19,140,121,1,19,0,,,,0,,,,,,,,,3,,,,77,,27,,,,,0abc4a47-d502-4cb3-a5ae-10541f310c73.extra_data.json,,,,1,,86,58,140,,,,34:00.0,,,58:11.7,58:08.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,54:00.0,0abc4a47-d502-4cb3-a5ae-10541f310c73
,,75,,1,3,9,0,34,267,144,0,21,0,,,,0,,,,,,,,,3,,,,28,,27,,,,,d6d0edf0-60b9-4dbc-8aaf-878f8418e4d3.extra_data.json,,,,1,,87,55,267,,,,41:00.0,,,30:05.0,19:46.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,08:00.0,d6d0edf0-60b9-4dbc-8aaf-878f8418e4d3
,,71,,28,71,2,4,87,372,123,1,83,0,,,,0,,,,,,,,,3,,,,65,,47,,,,,a86642c8-ebf2-4934-9ab0-74a421c7e732.extra_data.json,,,,3,,76,77,372,,,,53:00.0,,,09:48.8,08:29.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,05:00.0,a86642c8-ebf2-4934-9ab0-74a421c7e732
,,56,,21,71,0,9,66,498,69,2,55,0,,,,0,,,,,,,,,3,,,,76,,24,,,,,26803696-189d-449f-a5c9-62a8bf59f87f.extra_data.json,,,,3,,86,74,498,,,,03:00.0,,,43:10.0,38:49.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,21:00.0,26803696-189d-449f-a5c9-62a8bf59f87f
,,40,,35,75,1,35,39,325,82,1,34,0,,,,0,,,,,,,,,3,,,,73,,24,,,,,719c0601-2b0f-4d62-bd7c-b565f03c4419.extra_data.json,,,,3,,88,66,325,,,,16:00.0,,,59:52.7,59:46.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,41:00.0,719c0601-2b0f-4d62-bd7c-b565f03c4419
,,79,,53,76,5,6,30,434,154,0,9,0,,,,0,,,,,,,,,3,,,,75,,12,,,,,824399f3-be0e-4929-8e01-dac2722daa5e.extra_data.json,,,,3,,93,83,434,,,,43:00.0,,,02:29.0,02:21.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,57:00.0,824399f3-be0e-4929-8e01-dac2722daa5e
,,54,,20,20,6,11,24,204,147,1,18,0,,,,0,,,,,,,,,3,,,,36,,25,,,,,a69c0bc7-91e4-4143-811d-00af8d1554ca.extra_data.json,,,,1,,88,53,204,,,,17:00.0,,,45:18.1,45:12.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,41:00.0,a69c0bc7-91e4-4143-811d-00af8d1554ca
,,74,,17,17,11,1,20,171,150,0,18,0,,,,0,,,,,,,,,3,,,,32,,30,,,,,6d2edd7c-1a06-4a53-bd7c-1ad9ec448949.extra_data.json,,,,1,,88,59,171,,,,53:00.0,,,52:17.1,52:13.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,44:00.0,6d2edd7c-1a06-4a53-bd7c-1ad9ec448949
,,61,,47,55,5,9,34,266,138,1,24,0,,,,0,,,,,,,,,3,,,,61,,25,,,,,b34eef88-a43f-4643-bf3e-162a116cfa2f.extra_data.json,,,,2,,87,59,266,,,,12:00.0,,,45:28.4,45:21.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,38:00.0,b34eef88-a43f-4643-bf3e-162a116cfa2f
,,49,,38,38,3,11,43,192,125,2,39,0,,,,0,,,,,,,,,3,,,,51,,45,,,,,cf5a9c89-905c-49f9-bbcb-c043c04a98ac.extra_data.json,,,,2,,77,56,192,,,,52:00.0,,,22:42.3,22:37.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,04:00.0,cf5a9c89-905c-49f9-bbcb-c043c04a98ac
,,80,,22,22,2,0,22,180,71,0,20,0,,,,0,,,,,,,,,3,,,,43,,26,,,,,776993c3-bc60-4fb3-94c3-34fc9f46d46a.extra_data.json,,,,2,,87,68,180,,,,34:00.0,,,40:52.3,40:43.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,34:00.0,776993c3-bc60-4fb3-94c3-34fc9f46d46a
,,75,,0,0,42,0,44,192,176,0,40,0,,,,0,,,,,,,,,3,,,,19,,68,,,,,05f7f3eb-da91-45b2-8a00-821d39db0d1d.extra_data.json,,,,1,,77,47,192,,,,56:00.0,,,49:54.2,01:38.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,08:00.0,05f7f3eb-da91-45b2-8a00-821d39db0d1d
,,74,,35,35,1,1,43,179,119,0,41,0,,,,0,,,,,,,,,3,,,,49,,48,,,,,c31a5aa3-a1c6-449b-a615-c67d22497760.extra_data.json,,,,1,,75,74,179,,,,41:00.0,,,44:49.1,44:05.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,40:00.0,c31a5aa3-a1c6-449b-a615-c67d22497760
,,83,,16,70,1,2,60,339,58,0,56,0,,,,0,,,,,,,,,3,,,,66,,36,,,,,59e8bd61-a9c8-47b9-affe-01820dfaa7eb.extra_data.json,,,,3,,82,72,339,,,,52:00.0,,,48:28.8,48:21.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,31:00.0,59e8bd61-a9c8-47b9-affe-01820dfaa7eb
,,89,,21,100,0,6,61,494,45,0,41,0,,,,0,,,,,,,,,3,,,,88,,21,,,,,f89a44c4-ea1e-461c-bcd0-ce1640fd91fe.extra_data.json,,,,5,,87,77,494,,,,35:00.0,,,08:19.0,07:56.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,49:00.0,f89a44c4-ea1e-461c-bcd0-ce1640fd91fe
,,59,,26,52,0,11,60,281,90,1,54,0,,,,0,,,,,,,,,3,,,,58,,41,,,,,0e844f1b-b2a1-4273-80ab-061f8a3ad0fa.extra_data.json,,,,2,,78,64,281,,,,27:00.0,,,16:23.6,15:54.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,08:00.0,0e844f1b-b2a1-4273-80ab-061f8a3ad0fa
,,62,,3,6,26,8,43,298,187,1,35,0,,,,0,,,,,,,,,3,,,,32,,40,,,,,72a4b7e6-ae46-45b6-9c28-73d75bd76a68.extra_data.json,,,,2,,85,47,298,,,,41:00.0,,,40:02.4,39:45.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,39:00.0,72a4b7e6-ae46-45b6-9c28-73d75bd76a68
,,51,,0,0,20,14,44,218,179,1,36,0,,,,0,,,,,,,,,3,,,,22,,48,,,,,54e8408a-6a66-4789-aeab-4e6876937007.extra_data.json,,,,1,,79,39,218,,,,54:00.0,,,32:40.6,32:31.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,32:00.0,54e8408a-6a66-4789-aeab-4e6876937007
,,20,,20,47,4,50,69,197,82,1,65,0,,,,0,,,,,,,,,3,,,,53,,73,,,,,653eae62-dac2-469a-ab9d-2ce7d3119ae3.extra_data.json,,,,2,,64,56,197,,,,57:00.0,,,25:00.9,24:55.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,14:00.0,653eae62-dac2-469a-ab9d-2ce7d3119ae3
,,22,,19,33,7,38,48,234,84,2,43,0,,,,0,,,,,,,,,3,,,,47,,47,,,,,decd7afe-38c1-4950-98dc-881632849d51.extra_data.json,,,,2,,79,52,234,,,,06:00.0,,,15:00.7,14:55.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,00:00.0,decd7afe-38c1-4950-98dc-881632849d51
,,75,,39,39,1,0,35,148,108,0,34,0,,,,0,,,,,,,,,3,,,,56,,48,,,,,c6c50b5a-8e94-4d23-94dd-608484f9a34e.extra_data.json,,,,1,,76,74,148,,,,36:00.0,,,10:56.6,09:05.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,04:00.0,c6c50b5a-8e94-4d23-94dd-608484f9a34e
,,65,,0,32,0,5,42,184,32,1,41,0,,,,0,,,,,,,,,3,,,,36,,45,,,,,b3a59dc8-89fe-498c-90a3-4439a1811794.extra_data.json,,,,2,,77,58,184,,,,15:00.0,,,39:01.5,38:55.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,19:00.0,b3a59dc8-89fe-498c-90a3-4439a1811794
,,77,,0,3,2,3,10,248,76,0,3,0,,,,0,,,,,,,,,3,,,,26,,8,,,,,0010c06e-798d-44ca-bfa9-68d1b2efc5f4.extra_data.json,,,,2,,95,67,248,,,,15:00.0,,,27:45.1,27:40.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,23:00.0,0010c06e-798d-44ca-bfa9-68d1b2efc5f4
,,66,,7,41,4,4,46,238,72,1,44,0,,,,0,,,,,,,,,3,,,,45,,43,,,,,0536cd1c-da27-4364-bfd1-8e41274f9910.extra_data.json,,,,2,,80,67,238,,,,52:00.0,,,07:12.0,06:51.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,50:00.0,0536cd1c-da27-4364-bfd1-8e41274f9910
,,74,,35,35,11,1,32,204,149,0,22,0,,,,0,,,,,,,,,3,,,,47,,34,,,,,6f232555-6299-4d05-a226-7665b474acca.extra_data.json,,,,1,,84,65,204,,,,01:00.0,,,42:02.5,41:47.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,25:00.0,6f232555-6299-4d05-a226-7665b474acca
,,37,,28,28,2,23,25,175,140,2,22,0,,,,0,,,,,,,,,3,,,,42,,28,,,,,68bc50ab-8ba5-4f95-9343-c1f77b30f393.extra_data.json,,,,2,,85,49,175,,,,20:00.0,,,21:12.1,21:06.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,15:00.0,68bc50ab-8ba5-4f95-9343-c1f77b30f393
,,56,,34,34,0,14,24,325,62,2,17,0,,,,0,,,,,,,,,3,,,,65,,13,,,,,9ab57314-25f7-4db2-bbd3-0bdcfcc89c67.extra_data.json,,,,4,,92,67,325,,,,03:00.0,,,31:46.1,31:36.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,28:00.0,9ab57314-25f7-4db2-bbd3-0bdcfcc89c67
,,72,,39,39,4,3,29,266,224,0,24,0,,,,0,,,,,,,,,3,,,,48,,22,,,,,601863c4-4a5d-484a-a7e7-8d86c3a6ae11.extra_data.json,,,,1,,89,65,266,,,,30:00.0,,,00:07.9,00:01.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,56:00.0,601863c4-4a5d-484a-a7e7-8d86c3a6ae11
,,36,,41,41,3,29,42,358,155,2,34,0,,,,0,,,,,,,,,3,,,,58,,23,,,,,33ec5025-ae23-49ff-9607-e498ceb4e223.extra_data.json,,,,3,,88,54,358,,,,44:00.0,,,01:19.4,00:57.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,42:00.0,33ec5025-ae23-49ff-9607-e498ceb4e223
,,18,,38,54,2,52,59,255,108,1,52,0,,,,0,,,,,,,,,3,,,,61,,45,,,,,f8c11f32-0612-4728-b302-5b31d0e9d299.extra_data.json,,,,2,,76,59,255,,,,21:00.0,,,46:17.3,46:12.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,36:00.0,f8c11f32-0612-4728-b302-5b31d0e9d299
,,51,,27,36,1,19,29,177,92,1,21,0,,,,0,,,,,,,,,3,,,,50,,29,,,,,a582cf3f-00ff-4bc7-9217-165cc93ba3f4.extra_data.json,,,,2,,83,59,177,,,,21:00.0,,,37:08.0,37:03.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,18:00.0,a582cf3f-00ff-4bc7-9217-165cc93ba3f4
,,74,,22,44,3,1,41,206,113,0,37,0,,,,0,,,,,,,,,3,,,,50,,41,,,,,1dee8220-8dda-4694-bf25-a3c90e90654e.extra_data.json,,,,1,,80,70,206,,,,46:00.0,,,28:19.1,28:11.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,12:00.0,1dee8220-8dda-4694-bf25-a3c90e90654e
,,70,,0,20,0,0,0,62,0,0,0,0,,,,0,,,,,,,,,3,,,,38,,0,,,,,8655bd9d-a5ec-456b-9f94-dd8cf958e3aa.extra_data.json,,,,0,,100,60,62,,,,26:00.0,,,28:05.5,28:01.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,28:00.0,8655bd9d-a5ec-456b-9f94-dd8cf958e3aa
,,59,,20,20,1,6,10,94,94,1,7,0,,,,0,,,,,,,,,3,,,,39,,19,,,,,0035a02d-64e2-498f-8561-503524358d8d.extra_data.json,,,,1,,89,64,94,,,,07:00.0,,,46:09.9,46:06.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,41:00.0,0035a02d-64e2-498f-8561-503524358d8d
,,75,,8,8,11,0,11,91,91,0,7,0,,,,0,,,,,,,,,3,,,,21,,32,,,,,d87e86fe-06f8-4b22-8c9c-6b746a0a2286.extra_data.json,,,,1,,87,64,91,,,,37:00.0,,,25:32.0,25:27.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,08:00.0,d87e86fe-06f8-4b22-8c9c-6b746a0a2286
,,92,,27,68,1,3,53,561,78,0,42,0,,,,0,,,,,,,,,3,,,,82,,18,,,,,6ca2d5a5-8001-415b-bbfe-d5fd55484390.extra_data.json,,,,5,,90,86,561,,,,43:00.0,,,09:31.1,08:37.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,04:00.0,6ca2d5a5-8001-415b-bbfe-d5fd55484390
,,70,,0,0,0,0,0,319,0,0,0,0,,,,0,,,,,,,,,3,,,,32,,0,,,,,5613b598-6a09-4bf8-96d2-197275d5c175.extra_data.json,,,,0,,100,50,319,,,,31:00.0,,,50:14.3,50:04.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,50:00.0,5613b598-6a09-4bf8-96d2-197275d5c175
,,50,,0,59,2,25,62,466,47,2,52,0,,,,0,,,,,,,,,3,,,,59,,29,,,,,731114d2-702e-4a77-a6f9-b7cba277e2f6.extra_data.json,,,,5,,86,56,466,,,,46:00.0,,,49:12.9,49:00.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,32:00.0,731114d2-702e-4a77-a6f9-b7cba277e2f6
,,75,,0,1,11,0,12,133,104,0,7,0,,,,0,,,,,,,,,3,,,,14,,25,,,,,56d6bb9b-cc93-43c6-86b1-2cd4c3c11b35.extra_data.json,,,,1,,90,57,133,,,,00:00.0,,,54:03.3,29:38.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,13:00.0,56d6bb9b-cc93-43c6-86b1-2cd4c3c11b35
,,79,,33,43,3,1,29,357,170,0,25,6,,,,0,,,,,,,,,3,,,,56,,17,,,,,90e581f1-47bd-4c28-bcbd-8239c690d0ac.extra_data.json,,,,2,,90,66,363,,,,53:00.0,,,15:30.1,15:06.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,56:00.0,90e581f1-47bd-4c28-bcbd-8239c690d0ac
,,62,,7,7,3,3,6,89,89,1,3,0,,,,0,,,,,d0b0915c-45c4-4d0c-9e44-8c67b3dc80da,,,,3,,,,20,,13,,,,,d11f5137-c34c-4df5-a9fa-5824ab040d2e.extra_data.json,,,,1,,93,67,89,,,,39:00.0,,,23:39.1,12:10.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,08:00.0,d11f5137-c34c-4df5-a9fa-5824ab040d2e
,,79,,21,32,0,1,34,227,60,0,30,0,,,,0,,,,,d0b0915c-45c4-4d0c-9e44-8c67b3dc80da,,,,3,,,,51,,28,,,,,9249d5ab-15be-48af-bfdc-4fa006226c70.extra_data.json,,,,2,,85,70,227,,,,17:00.0,,,23:39.2,23:34.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,04:00.0,9249d5ab-15be-48af-bfdc-4fa006226c70
,,53,,9,44,1,12,17,322,90,2,12,0,,,,0,,,,,,,,,3,,,,50,,10,,,,,9ba0ab9e-14ea-4fb7-a8f2-ca17c3ff625f.extra_data.json,,,,3,,94,68,322,,,,38:00.0,,,00:33.3,00:18.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,00:00.0,9ba0ab9e-14ea-4fb7-a8f2-ca17c3ff625f
,,79,,26,68,6,1,85,354,112,0,80,0,,,,0,,,,,,,,,3,,,,64,,52,,,,,c59a756a-b3e6-42c0-89fb-df6c47c65318.extra_data.json,,,,2,,75,70,354,,,,22:00.0,,,35:30.8,35:02.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,16:00.0,c59a756a-b3e6-42c0-89fb-df6c47c65318
,,35,,33,102,0,45,87,631,69,2,70,0,,,,0,,,,,,,,,3,,,,98,,25,,,,,9e4f7f38-b2d4-4213-8d74-bd840ccecce5.extra_data.json,,,,6,,86,63,631,,,,58:00.0,,,39:59.5,39:41.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,29:00.0,9e4f7f38-b2d4-4213-8d74-bd840ccecce5
,,2,,54,120,5,63,77,697,191,3,65,0,,,,0,,,,,,,,,3,,,,98,,23,,,,,9c7ea46b-39cb-485d-b3f9-74e75a9b9a2e.extra_data.json,,,,5,,88,58,697,,,,10:00.0,,,59:10.7,58:05.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,47:00.0,9c7ea46b-39cb-485d-b3f9-74e75a9b9a2e
,,70,,0,10,0,0,6,87,0,0,5,0,,,,0,,,,,2c6c9178-cf10-4eac-8d83-10489f4a7a53,,,,3,,,,20,,13,,,,,05aa14b2-022c-4121-b39d-70d054f1eb9f.extra_data.json,,,,0,,93,50,87,,,,29:00.0,,,56:37.4,01:45.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,56:00.0,05aa14b2-022c-4121-b39d-70d054f1eb9f
,,59,,30,31,6,11,18,228,111,1,13,0,,,,0,,,,,2c6c9178-cf10-4eac-8d83-10489f4a7a53,,,,3,,,,47,,19,,,,,9ab1ad4a-31d9-47ff-9745-07e983b0db97.extra_data.json,,,,2,,92,63,228,,,,05:00.0,,,56:37.4,56:25.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,53:00.0,9ab1ad4a-31d9-47ff-9745-07e983b0db97
,,30,,35,47,0,40,47,409,94,2,39,0,,,,0,,,,,,,,,3,,,,67,,21,,,,,256dea16-bc8c-4eaa-ad2e-8e4bd6b39a74.extra_data.json,,,,4,,88,71,409,,,,56:00.0,,,53:04.3,52:57.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,45:00.0,256dea16-bc8c-4eaa-ad2e-8e4bd6b39a74
,,17,,51,67,4,43,51,341,181,2,47,0,,,,0,,,,,,,,,3,,,,65,,31,,,,,839e9ad6-eb13-4c2c-96da-fe00802bb541.extra_data.json,,,,2,,85,53,341,,,,16:00.0,,,09:19.0,09:08.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,57:00.0,839e9ad6-eb13-4c2c-96da-fe00802bb541
,,69,,24,30,11,6,33,340,174,1,20,0,,,,0,,,,,,,,,3,,,,48,,22,,,,,2d721230-5dcf-47a8-9fca-d4373bed8bcd.extra_data.json,,,,3,,90,57,340,,,,43:00.0,,,28:21.0,28:13.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,23:00.0,2d721230-5dcf-47a8-9fca-d4373bed8bcd
,,57,,1,1,3,8,11,59,59,1,8,4,,,,0,,,,,,,,,3,,,,8,,37,,,,,f08bc749-3513-427a-aaca-ed59c04afa95.extra_data.json,,,,1,,77,49,63,,,,32:00.0,,,53:48.0,53:45.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,35:00.0,f08bc749-3513-427a-aaca-ed59c04afa95
,,67,,9,10,12,3,27,267,102,1,20,0,,,,0,,,,,,,,,3,,,,34,,29,,,,,53808b01-5338-4aa0-b5b4-5881f09a183f.extra_data.json,,,,2,,89,59,267,,,,49:00.0,,,10:38.1,10:01.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,16:00.0,53808b01-5338-4aa0-b5b4-5881f09a183f
,,67,,45,48,6,3,43,333,153,1,36,0,,,,0,,,,,,,,,3,,,,59,,28,,,,,6150e485-2242-43f0-a5ac-4c32f8c427fd.extra_data.json,,,,2,,87,62,333,,,,05:00.0,,,43:27.5,43:21.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,38:00.0,6150e485-2242-43f0-a5ac-4c32f8c427fd
